Age,Best overall,Overall rating,Potential,foot,Value,Wage,Height_cm,Weight_kg,Acceleration,Sprint speed,Agility,Reactions,Balance,Stamina,Strength,Jumping,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Interceptions,Aggression,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total mentality,Att. Position,Vision,Penalties,Composure,Total power,Shot power,Long shots,Total stats,International reputation,On Loan,Team_encoded,Best position_CAM,Best position_CB,Best position_CDM,Best position_CF,Best position_CM,Best position_GK,Best position_LB,Best position_LM,Best position_LW,Best position_LWB,Best position_RB,Best position_RM,Best position_RW,Best position_RWB,Best position_ST,Years left,Forward Score,Midfielder Score,Defender Score,Goalkeeper Score,Position Category_Defender,Position Category_Forward,Position Category_Goalkeeper,Position Category_Midfielder
19,67,67,81,1,14.557448378884017,8.517393171418904,193,82,36,44,31.0,61,25.0,36,71,62.0,0.0582278481012658,12,8,9,34,6.0,0.0864197530864197,13,18.0,10,31,15,0.0454545454545454,13,13,10.0,15,32,0.7540983606557377,68,71,64.0,60,69,0.1064425770308123,9,36.0,11.0,38.0,0.292604501607717,48,7,1048,1,1,14.142550641399485,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29.8,30.4,24.4,66.4,0.0,0.0,1.0,0.0
19,61,59,71,1,13.21767537538882,8.294299608857235,178,73,89,91,68.0,53,76.0,40,73,79.0,0.5569620253164558,53,53,53,52,55.0,0.4641975308641974,56,53.0,40,36,55,0.3471074380165289,38,38,33.0,32,68,0.0796252927400468,14,10,7.0,5,8,0.5182072829131652,55,45.0,50.0,55.0,0.54983922829582,60,52,1590,1,0,14.150028994683735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,69.8,45.6,42.8,8.8,0.0,1.0,0.0,0.0
21,66,65,73,1,14.220976332738882,8.294299608857235,179,79,57,60,59.0,62,74.0,74,65,60.0,0.4784810126582279,56,32,53,66,28.0,0.5333333333333333,61,45.0,36,61,65,0.6694214876033058,65,62,60.0,66,68,0.0913348946135831,8,14,10.0,12,5,0.6246498599439776,53,57.0,44.0,62.0,0.4855305466237942,50,35,1623,1,0,14.142550641399485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52.0,64.6,63.6,9.8,0.0,0.0,0.0,1.0
21,70,68,77,0,14.80876270134486,9.305741456739437,178,83,73,73,69.0,69,77.0,66,80,82.0,0.6329113924050633,42,67,68,54,65.0,0.5234567901234567,63,48.0,48,40,65,0.1611570247933884,18,24,22.0,19,39,0.0889929742388758,10,10,8.0,6,14,0.4985994397759103,71,55.0,59.0,57.0,0.7234726688102895,72,58,1634,1,1,14.144850341401751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1,69.6,56.0,32.6,9.6,0.0,1.0,0.0,0.0
19,55,54,66,0,12.388398368982116,8.294299608857235,180,76,53,59,63.0,49,56.0,51,62,53.0,0.4531645569620253,45,41,48,59,32.0,0.4814814814814814,51,40.0,49,53,54,0.5371900826446281,54,52,49.0,51,57,0.1100702576112412,13,11,15.0,10,8,0.4593837535014006,38,43.0,40.0,49.0,0.4533762057877813,53,55,1467,1,0,14.144850341401751,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,51.4,52.0,53.6,11.4,0.0,0.0,0.0,1.0
19,57,55,71,1,12.691583538230216,8.006700845440367,184,79,68,69,63.0,48,54.0,50,67,60.0,0.4506329113924051,31,58,47,48,40.0,0.3802469135802468,53,31.0,34,32,56,0.1239669421487603,13,24,18.0,14,48,0.0796252927400468,6,6,11.0,10,11,0.4313725490196078,57,46.0,54.0,48.0,0.4630225080385852,52,48,1327,1,0,14.14577520811147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,60.0,46.4,27.2,8.8,0.0,1.0,0.0,0.0
23,68,66,72,1,14.077875591662238,8.987321812850125,190,75,64,71,63.0,65,50.0,72,71,73.0,0.6227848101265824,52,52,66,72,50.0,0.582716049382716,63,48.0,43,67,67,0.6900826446280992,59,67,66.0,62,63,0.0960187353629976,7,14,10.0,12,8,0.6666666666666666,61,64.0,53.0,54.0,0.6655948553054662,63,61,1779,1,1,14.144850341401751,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62.6,68.4,65.0,10.2,0.0,0.0,0.0,1.0
24,63,61,64,1,13.017005083966255,8.987321812850125,206,80,68,59,37.0,58,39.0,67,84,80.0,0.5367088607594938,34,56,62,56,50.0,0.4617283950617283,54,53.0,34,35,63,0.1983471074380165,24,24,25.0,20,50,0.0983606557377049,9,14,9.0,9,11,0.4957983193277311,60,55.0,57.0,54.0,0.7041800643086817,65,56,1477,1,1,14.142550641399485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,60.4,55.2,35.4,10.4,0.0,1.0,0.0,0.0
20,69,67,78,1,14.648420115681892,10.691967639914864,192,81,71,70,59.0,66,51.0,57,71,77.0,0.6050632911392405,36,68,65,57,59.0,0.5111111111111111,68,56.0,33,38,64,0.1322314049586777,23,16,18.0,18,48,0.0796252927400468,13,6,9.0,9,7,0.5406162464985994,68,56.0,68.0,64.0,0.639871382636656,72,55,1552,1,0,15.456576553147691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,69.8,54.4,29.2,8.8,0.0,1.0,0.0,0.0
20,69,69,82,1,14.88022163978423,8.699681400989514,190,85,20,31,38.0,57,50.0,27,71,58.0,0.060759493670886,15,10,10,24,11.0,0.0691358024691357,9,16.0,15,25,15,0.0909090909090909,20,14,13.0,15,27,0.7915690866510539,70,68,69.0,69,72,0.1120448179271708,8,41.0,14.0,37.0,0.2797427652733119,52,12,1066,1,1,14.142550641399485,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.4,26.4,26.6,69.6,0.0,0.0,1.0,0.0
26,66,65,66,1,13.652992804936396,8.294299608857235,181,79,72,74,74.0,62,67.0,64,65,70.0,0.6481012658227848,58,65,56,64,59.0,0.6296296296296295,65,61.0,58,57,66,0.256198347107438,28,31,28.0,26,57,0.1053864168618267,9,13,8.0,12,13,0.5686274509803921,64,65.0,56.0,62.0,0.6302250803858522,67,63,1697,1,0,14.145362428558853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,68.6,63.2,35.6,11.0,0.0,0.0,0.0,1.0
20,66,63,78,1,13.997832948091215,7.601402334583733,177,76,71,74,63.0,65,66.0,67,60,61.0,0.569620253164557,56,58,45,65,47.0,0.5753086419753086,62,52.0,45,61,65,0.5702479338842975,52,58,53.0,57,56,0.063231850117096,5,6,5.0,12,9,0.6330532212885154,63,63.0,52.0,59.0,0.5466237942122187,61,54,1689,1,0,14.144850341401751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,65.2,64.2,56.0,7.4,0.0,0.0,0.0,1.0
20,60,60,70,1,13.07107218827772,6.90875477931522,189,84,27,26,56.0,58,51.0,28,65,55.0,0.0835443037974683,10,6,14,42,7.0,0.1629629629629629,25,14.0,13,45,21,0.0289256198347107,9,12,11.0,15,28,0.6744730679156908,59,56,64.0,56,63,0.1624649859943977,8,56.0,16.0,38.0,0.2282958199356913,48,8,1072,1,0,14.145362428558853,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,26.4,38.4,22.4,59.6,0.0,0.0,1.0,0.0
25,72,70,73,0,14.557448378884017,9.305741456739437,193,84,52,60,62.0,63,65.0,90,84,67.0,0.7164556962025317,69,70,65,75,50.0,0.7209876543209875,74,59.0,68,70,73,0.5619834710743802,52,53,56.0,46,58,0.1100702576112412,11,10,15.0,12,9,0.7002801120448179,70,72.0,69.0,72.0,0.797427652733119,74,66,1889,1,0,14.628651336067929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,66.0,76.0,58.2,11.4,0.0,0.0,0.0,1.0
25,69,69,69,1,14.077875591662238,9.105090961257083,187,75,52,65,62.0,69,56.0,73,71,74.0,0.3999999999999999,25,18,73,67,21.0,0.3555555555555555,35,23.0,25,54,59,0.7355371900826446,70,67,66.0,70,70,0.0936768149882904,14,14,5.0,9,8,0.4537815126050419,24,33.0,30.0,54.0,0.4694533762057878,38,23,1463,1,0,14.145362428558853,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41.6,57.2,68.8,10.0,1.0,0.0,0.0,0.0
16,54,54,68,1,12.25486757159303,6.2166061010848646,188,76,15,21,33.0,38,34.0,28,53,50.0,0.0531645569620253,14,7,13,25,8.0,0.037037037037037,5,14.0,13,17,18,0.0495867768595041,9,14,14.0,9,22,0.6088992974238876,55,50,50.0,57,58,0.0392156862745098,4,27.0,17.0,36.0,0.1414790996784565,38,8,838,1,0,14.150028994683735,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,17.2,23.0,19.8,54.0,0.0,0.0,1.0,0.0
18,56,54,65,1,12.345838935721968,8.699681400989514,191,88,62,65,58.0,54,51.0,60,64,64.0,0.4481012658227848,31,55,56,45,36.0,0.3679012345679012,51,40.0,30,31,49,0.0867768595041322,19,15,12.0,10,29,0.1007025761124121,6,9,11.0,14,13,0.3865546218487394,55,51.0,58.0,48.0,0.5112540192926045,51,53,1308,1,0,14.145362428558853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,56.8,47.2,24.0,10.6,0.0,1.0,0.0,0.0
20,71,66,80,1,14.557448378884017,9.39274525863144,186,66,79,73,85.0,53,85.0,64,60,66.0,0.6354430379746836,59,65,49,72,52.0,0.7012345679012345,75,66.0,54,68,73,0.475206611570248,38,52,50.0,53,47,0.0515222482435597,6,7,6.0,6,7,0.5714285714285714,57,67.0,45.0,65.0,0.6655948553054662,74,76,1789,1,0,14.837463052226656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,73.2,68.8,50.6,6.4,0.0,0.0,0.0,1.0
20,60,58,71,1,13.07107218827772,6.2166061010848646,186,73,63,68,58.0,55,61.0,46,64,65.0,0.4734177215189873,41,44,52,61,35.0,0.5160493827160494,54,44.0,49,55,59,0.5909090909090909,55,56,57.0,57,61,0.1030444964871194,14,6,13.0,6,15,0.5182072829131652,39,47.0,46.0,47.0,0.540192926045016,66,60,1572,1,0,14.14577520811147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,59.0,53.6,57.8,10.8,1.0,0.0,0.0,0.0
23,68,66,73,1,14.346139397261563,8.853808274977197,177,68,64,62,70.0,60,74.0,63,43,55.0,0.6911392405063291,61,67,65,68,58.0,0.6814814814814815,67,65.0,65,64,67,0.3801652892561983,40,38,39.0,34,42,0.1077283372365339,11,14,6.0,13,12,0.5994397759103641,68,68.0,67.0,69.0,0.5080385852090032,66,64,1720,1,0,14.150028994683735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,65.2,66.0,38.8,11.2,0.0,0.0,0.0,1.0
21,67,65,77,0,14.346139397261563,8.853808274977197,191,72,63,63,57.0,63,53.0,66,71,72.0,0.5265822784810127,45,40,63,65,41.0,0.5580246913580247,60,45.0,42,64,67,0.6942148760330579,65,66,62.0,62,66,0.0819672131147541,12,10,9.0,8,6,0.5910364145658263,45,55.0,48.0,59.0,0.562700964630225,57,42,1653,1,0,14.145362428558853,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,56.6,63.4,65.2,9.0,1.0,0.0,0.0,0.0
21,67,66,75,0,14.45736497045232,8.987321812850125,172,68,78,77,72.0,57,72.0,62,50,59.0,0.6354430379746836,66,61,47,65,58.0,0.6049382716049382,67,57.0,48,58,67,0.1818181818181818,23,26,20.0,24,63,0.0772833723653395,5,14,5.0,10,9,0.5658263305322129,62,55.0,63.0,63.0,0.5466237942122187,71,61,1632,1,0,14.145362428558853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.8,61.4,28.6,8.6,0.0,0.0,0.0,1.0
21,63,62,77,1,13.790193775620484,7.601402334583733,178,66,81,82,75.0,62,74.0,64,56,71.0,0.5544303797468355,50,58,56,52,49.0,0.5530864197530864,67,50.0,44,51,64,0.2809917355371901,31,34,28.0,31,44,0.0866510538641686,12,6,7.0,11,11,0.4817927170868347,48,52.0,62.0,51.0,0.5819935691318328,65,58,1606,1,0,14.689201116886252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2,70.6,56.6,36.0,9.4,0.0,0.0,0.0,1.0
21,66,65,75,1,14.285514812209817,8.517393171418904,185,73,81,77,81.0,61,68.0,70,52,61.0,0.589873417721519,58,59,46,62,54.0,0.5901234567901235,64,56.0,52,58,61,0.4958677685950413,43,54,48.0,39,60,0.0772833723653395,8,9,5.0,13,8,0.5714285714285714,61,61.0,48.0,60.0,0.5337620578778135,58,58,1694,1,0,14.14577520811147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,67.8,62.4,47.2,8.6,0.0,0.0,0.0,1.0
20,62,60,74,1,13.304686600863562,10.275085591132717,185,74,62,66,61.0,54,59.0,47,49,43.0,0.549367088607595,52,58,42,61,50.0,0.5851851851851851,64,56.0,51,54,64,0.3305785123966942,34,37,34.0,31,53,0.0913348946135831,12,6,12.0,7,12,0.5014005602240896,55,60.0,45.0,58.0,0.3633440514469453,57,50,1498,1,0,15.565785929623695,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61.4,57.2,37.0,9.8,0.0,0.0,0.0,1.0
24,71,69,76,1,14.845130332288226,9.305741456739437,180,73,68,61,74.0,66,72.0,69,68,58.0,0.6000000000000001,54,48,40,73,68.0,0.711111111111111,70,65.0,61,72,72,0.6570247933884298,57,65,62.0,65,70,0.0819672131147541,8,9,8.0,6,14,0.7058823529411764,62,70.0,50.0,65.0,0.594855305466238,64,59,1828,1,0,14.939320534500148,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,62.2,71.2,63.4,9.0,0.0,0.0,0.0,1.0
23,64,64,70,1,13.68198030819624,8.294299608857235,177,80,83,87,72.0,51,72.0,83,69,74.0,0.5367088607594938,57,43,54,58,46.0,0.4617283950617283,53,46.0,32,49,59,0.6363636363636364,53,65,61.0,50,63,0.0843091334894613,9,5,9.0,10,13,0.4817927170868347,46,33.0,45.0,45.0,0.5434083601286173,35,41,1626,1,0,14.145362428558853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,60.2,56.4,59.6,9.2,1.0,0.0,0.0,0.0
18,59,59,70,0,13.017005083966255,8.294299608857235,182,74,65,65,62.0,52,70.0,64,54,51.0,0.5265822784810127,60,46,45,59,44.0,0.5037037037037037,57,48.0,42,51,58,0.5661157024793388,50,57,55.0,51,55,0.0983606557377049,6,13,12.0,6,15,0.5434173669467787,53,58.0,42.0,52.0,0.3729903536977492,40,40,1546,1,0,14.14577520811147,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,54.6,58.0,53.4,10.4,1.0,0.0,0.0,0.0
22,67,65,76,1,14.285514812209817,8.294299608857235,182,77,71,73,66.0,63,83.0,53,89,84.0,0.5620253164556963,32,62,61,60,53.0,0.4716049382716049,64,40.0,32,42,65,0.1198347107438016,16,20,18.0,20,68,0.0843091334894613,15,5,8.0,6,12,0.5434173669467787,65,50.0,56.0,68.0,0.6913183279742765,66,56,1574,1,0,14.150028994683735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,67.2,54.0,32.6,9.2,0.0,1.0,0.0,0.0
21,64,63,75,1,13.997832948091215,9.61587214452889,187,72,70,65,65.0,59,55.0,64,53,58.0,0.6227848101265824,58,60,53,62,59.0,0.5777777777777777,64,55.0,49,58,60,0.4462809917355372,38,46,49.0,39,48,0.0889929742388758,14,9,7.0,13,5,0.5854341736694678,66,59.0,62.0,49.0,0.5241157556270097,60,61,1643,1,0,16.062689081151216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63.8,60.6,45.0,9.6,0.0,0.0,0.0,1.0
22,70,68,75,1,14.731801689838347,9.305741456739437,188,80,74,79,70.0,61,60.0,66,76,81.0,0.6126582278481013,35,70,69,60,54.0,0.5209876543209876,66,40.0,39,49,69,0.1818181818181818,22,25,22.0,19,32,0.0936768149882904,9,8,11.0,10,12,0.4761904761904761,68,54.0,62.0,60.0,0.6752411575562702,66,54,1592,1,0,14.144850341401751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,71.0,59.6,32.8,10.0,0.0,1.0,0.0,0.0
24,70,68,71,1,14.285514812209817,8.699681400989514,178,68,83,85,78.0,60,71.0,75,50,61.0,0.5924050632911393,67,52,46,67,48.0,0.6123456790123456,69,63.0,48,53,67,0.6942148760330579,63,66,64.0,60,48,0.0983606557377049,11,6,10.0,11,14,0.5714285714285714,67,60.0,34.0,66.0,0.517684887459807,60,48,1765,1,0,14.641323075480226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1,69.8,64.4,60.6,10.4,1.0,0.0,0.0,0.0
24,66,64,69,0,13.71015115341694,9.105090961257083,190,81,55,70,56.0,58,41.0,57,81,76.0,0.6430379746835444,42,65,68,64,61.0,0.4814814814814814,54,42.0,47,41,63,0.1157024793388429,15,23,15.0,18,59,0.063231850117096,7,12,6.0,7,5,0.6022408963585434,68,65.0,70.0,64.0,0.6527331189710612,65,57,1533,1,0,14.144850341401751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,61.8,58.0,30.4,7.4,0.0,1.0,0.0,0.0
19,58,58,74,0,13.122365377402328,6.2166061010848646,182,73,89,86,72.0,47,70.0,71,56,62.0,0.3215189873417721,52,28,43,27,23.0,0.3703703703703703,56,42.0,29,21,54,0.5454545454545455,45,57,55.0,51,52,0.0772833723653395,9,10,7.0,7,10,0.3977591036414566,44,30.0,30.0,45.0,0.3890675241157555,37,28,1400,1,0,14.145362428558853,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59.2,40.6,52.8,8.6,1.0,0.0,0.0,0.0
20,65,61,78,0,13.652992804936396,8.853808274977197,190,82,66,72,69.0,61,51.0,48,72,63.0,0.5088607594936709,38,48,46,68,47.0,0.6123456790123456,65,51.0,56,62,66,0.4256198347107438,32,48,48.0,48,48,0.0819672131147541,14,6,6.0,12,7,0.5714285714285714,58,66.0,49.0,57.0,0.4662379421221864,51,44,1586,1,1,14.14577520811147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.4,62.0,49.6,9.0,0.0,0.0,0.0,1.0
23,68,66,73,0,14.346139397261563,9.210440366976515,176,70,84,82,74.0,63,88.0,58,64,72.0,0.6481012658227848,61,63,51,62,65.0,0.5654320987654321,67,53.0,49,42,70,0.1776859504132231,19,28,21.0,22,50,0.0679156908665105,5,5,12.0,12,5,0.5434173669467787,62,65.0,60.0,55.0,0.6366559485530547,73,64,1671,1,1,14.142550641399485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,73.8,59.4,30.8,7.8,0.0,1.0,0.0,0.0
18,67,66,84,0,14.603968372873895,10.308985993422082,180,72,79,82,76.0,56,65.0,66,54,60.0,0.6025316455696204,55,65,47,63,54.0,0.6246913580246913,69,69.0,51,47,69,0.2933884297520661,37,34,25.0,34,44,0.1007025761124121,8,13,11.0,7,14,0.5266106442577031,62,58.0,55.0,64.0,0.5787781350482315,68,65,1662,1,0,16.066819773310712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,72.6,60.6,36.8,10.6,0.0,0.0,0.0,1.0
21,64,62,73,1,13.71015115341694,7.601402334583733,174,68,80,72,82.0,54,84.0,56,46,52.0,0.5974683544303798,60,59,42,58,63.0,0.6345679012345679,69,62.0,58,52,68,0.2314049586776859,24,28,29.0,26,48,0.0936768149882904,6,12,10.0,12,10,0.4985994397759103,52,58.0,59.0,54.0,0.4887459807073954,68,63,1622,1,0,14.14577520811147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,69.6,58.4,30.6,10.0,0.0,0.0,0.0,1.0
23,69,66,71,1,13.997832948091215,8.853808274977197,185,72,64,68,55.0,64,52.0,72,75,73.0,0.5544303797468355,53,49,62,63,38.0,0.548148148148148,60,51.0,40,62,61,0.6983471074380165,62,68,64.0,65,79,0.1124121779859484,13,6,14.0,13,12,0.6778711484593838,59,54.0,50.0,59.0,0.662379421221865,60,59,1740,1,0,14.150028994683735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.2,62.4,66.8,11.6,1.0,0.0,0.0,0.0
21,64,61,72,1,13.493928313146206,8.006700845440367,178,71,73,69,76.0,57,73.0,59,51,51.0,0.549367088607595,52,58,40,64,49.0,0.5506172839506173,61,50.0,40,61,63,0.4049586776859504,20,55,48.0,56,55,0.0796252927400468,12,5,8.0,9,10,0.6078431372549019,59,63.0,49.0,61.0,0.4533762057877813,57,56,1609,1,0,14.145362428558853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,63.6,62.0,46.0,8.8,0.0,0.0,0.0,1.0
19,67,65,82,1,14.403297778421797,10.308985993422082,177,63,69,64,75.0,63,80.0,63,56,56.0,0.6303797468354431,58,66,45,67,59.0,0.637037037037037,67,60.0,55,62,66,0.396694214876033,47,38,36.0,45,59,0.063231850117096,6,9,6.0,8,8,0.6022408963585434,63,62.0,51.0,68.0,0.5337620578778135,63,61,1693,1,1,14.628651336067929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65.8,64.0,44.4,7.4,0.0,0.0,0.0,1.0
20,66,64,78,1,14.077875591662238,9.952325334619427,193,74,65,69,61.0,61,67.0,62,76,76.0,0.4278481012658228,35,30,65,57,28.0,0.4592592592592592,54,39.0,30,55,60,0.6611570247933884,62,63,60.0,62,63,0.1147540983606557,11,12,15.0,7,14,0.4817927170868347,31,42.0,39.0,53.0,0.504823151125402,49,27,1547,1,1,14.145362428558853,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53.4,55.2,64.6,11.8,1.0,0.0,0.0,0.0
17,57,57,77,1,12.899222326086994,6.2166061010848646,193,82,26,33,37.0,45,27.0,19,60,53.0,0.0430379746835443,13,5,14,25,6.0,0.0469135802469135,13,13.0,11,22,12,0.0330578512396694,7,13,13.0,10,23,0.6463700234192037,59,57,55.0,53,62,0.0840336134453781,6,37.0,19.0,36.0,0.1446945337620578,41,5,894,1,0,16.65393266103557,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,23.6,23.0,20.6,57.2,0.0,0.0,1.0,0.0
18,61,60,79,0,13.34550852871726,6.90875477931522,179,71,71,67,74.0,56,77.0,53,48,55.0,0.569620253164557,62,57,50,51,51.0,0.5629629629629629,63,54.0,56,48,59,0.1776859504132231,16,28,24.0,16,41,0.0772833723653395,5,15,5.0,7,11,0.4257703081232492,60,52.0,48.0,42.0,0.4308681672025723,60,51,1491,1,0,15.01038081829986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63.6,52.6,26.4,8.6,0.0,0.0,0.0,1.0
22,66,65,72,0,14.151983508870948,9.61587214452889,178,68,82,85,76.0,56,74.0,68,58,65.0,0.5367088607594938,66,53,48,59,32.0,0.548148148148148,62,65.0,33,52,62,0.6446280991735538,58,62,61.0,59,51,0.1100702576112412,8,14,9.0,13,13,0.5182072829131652,48,57.0,35.0,62.0,0.4983922829581993,48,49,1681,1,1,14.142550641399485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,66.0,59.6,59.6,11.4,1.0,0.0,0.0,0.0
23,70,68,73,0,14.403297778421797,9.39274525863144,187,80,64,73,68.0,61,59.0,58,82,78.0,0.6607594936708862,46,70,65,67,59.0,0.5629629629629629,64,48.0,43,54,71,0.2727272727272727,40,26,25.0,29,51,0.0819672131147541,8,7,14.0,8,8,0.5938375350140056,69,66.0,62.0,58.0,0.6977491961414792,71,61,1675,1,1,14.150028994683735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,68.4,63.2,40.4,9.0,0.0,1.0,0.0,0.0
22,62,60,68,0,13.21767537538882,6.90875477931522,184,71,69,70,64.0,49,66.0,61,64,69.0,0.6151898734177216,55,61,60,59,54.0,0.5111111111111111,58,44.0,48,53,56,0.1818181818181818,21,24,24.0,20,31,0.0889929742388758,6,12,13.0,10,7,0.4425770308123249,58,52.0,62.0,51.0,0.5916398713826367,64,59,1523,1,0,14.144850341401751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1,64.4,56.2,30.6,9.6,0.0,1.0,0.0,0.0
19,64,63,79,1,13.997832948091215,8.294299608857235,187,74,67,69,67.0,59,60.0,63,64,68.0,0.5113924050632912,54,37,60,63,34.0,0.6074074074074074,66,59.0,50,58,65,0.6652892561983471,59,64,63.0,58,64,0.0960187353629976,9,10,10.0,11,11,0.6470588235294118,55,63.0,56.0,60.0,0.562700964630225,62,51,1709,1,0,14.14577520811147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,60.2,62.4,61.6,10.2,0.0,0.0,0.0,1.0
